time(s),delay(ms)
9.67124,67.746
9.67125,67.749
9.671267,67.759
9.672096999999999,68.581
9.67213,67.745
9.672148,67.745
9.672177,67.766
9.672187,67.769
9.672205,67.78
9.672214,67.781
9.672231,67.791
9.67224,67.793
9.67324,68.786
9.67327,68.808
9.673302,67.986
9.673312,67.983
9.67333,67.993
9.673339,67.995
9.673357,68.006
9.673366,68.008
9.673384,68.018
9.673393,68.02
9.674826999999999,69.447
9.674858,68.61
9.674894,68.631
9.674906,68.636
9.674924,68.646
9.674933999999999,68.649
9.674952,68.66
9.674961,68.661
9.674978,68.671
9.675758,69.444
9.675789,68.608
9.675807,68.609
9.675838,68.632
9.675849,68.636
9.675867,68.646
9.675877,68.649
9.675895,68.66
9.675904000000001,68.662
9.675921,68.671
9.676908,68.776
9.676939,68.778
9.676957,68.786
9.676986000000001,68.807
9.676997,68.811
9.677014,68.82
9.677024,68.823
9.677041,68.832
9.67705,68.834
9.677843000000001,68.803
9.677873,68.601
9.67791,68.612
9.677922,68.614
9.677942,68.611
9.677950999999998,68.599
9.677968,68.599
9.677978,68.591
9.677995000000001,68.599
9.678004000000001,68.6
9.678786,68.592
9.678816000000001,68.606
9.678852000000001,68.634
9.678863999999999,68.638
9.678882999999999,68.65
9.678892,68.652
9.678908999999999,68.662
9.678919,68.664
9.678936,68.674
9.679735,68.605
9.679758,68.612
9.679772999999999,68.619
9.679803,68.641
9.679815000000001,68.646
9.679832000000001,68.656
9.679841,68.658
9.679859,68.668
9.679868,68.67
9.679885,67.825
9.680665999999999,68.588
9.680687,68.6
9.680702,68.608
9.680731,68.629
9.680742,68.633
9.68076,68.644
9.680769,68.646
9.680787,68.657
9.680796,67.799
9.680813,67.802
9.681575,68.556
9.681598,68.572
9.681614,68.581
9.681642,68.601
9.681652,68.604
9.68167,68.615
9.681679,68.617
9.681696,67.768
9.681706,67.765
9.682585999999999,68.637
9.682616,68.659
9.682652000000001,68.688
9.682664,68.693
9.682682000000002,68.704
9.682692,68.706
9.682709999999998,68.717
9.68272,68.718
9.682737,67.875
9.682746999999999,67.869
9.683449000000001,68.563
9.683479,68.585
9.683516,68.615
9.683527,68.619
9.683545,68.629
9.683555,68.632
9.683573,68.643
9.683582,67.788
9.6836,67.79
9.684391,68.574
9.684423,68.598
9.684441000000001,68.609
9.684473,68.634
9.684483,68.637
9.684501000000001,68.648
9.68451,68.649
9.684528,67.805
9.684538,67.803
9.684556,67.813
9.685300999999999,68.551
9.685332,68.575
9.685351,68.587
9.685379999999999,68.608
9.68539,68.611
9.685407999999999,68.622
9.685418,67.756
9.685436,67.761
9.685445,67.762
9.686433000000001,68.743
9.686455,68.758
9.686486,68.782
9.686501,68.79
9.686523999999999,68.805
9.686534,68.808
9.686551999999999,67.97
9.686561,67.74
9.686577999999999,67.73
9.686588,67.73
9.687381,68.515
9.687401,68.527
9.687438,68.557
9.68745,68.56
9.687468,68.57
9.687477000000001,68.565
9.687495,67.755
9.687504,67.747
9.687521,67.756
9.688329,68.557
9.688360000000001,68.581
9.688379000000001,68.592
9.688411,68.617
9.688422000000001,68.62
9.688439,68.63
9.688448000000001,67.778
9.688466,67.782
9.688476000000001,67.784
9.688493000000001,67.794
9.689269,68.563
9.6893,68.587
9.689318,68.598
9.689350000000001,68.622
9.68936,68.625
9.689379,67.778
9.689388000000001,67.773
9.689406000000002,67.784
9.689415,67.785
9.689433000000001,67.796
9.6902,68.556
9.690230999999999,68.58
9.690249,68.59
9.690277,68.611
9.690288,67.748
9.690305,67.752
9.690315,67.754
9.690333,67.765
9.690342000000001,67.767
9.691117,68.535
9.691138,68.549
9.691169,68.572
9.691183,68.579
9.691203,67.73
9.691212,67.722
9.691231,67.734
9.69124,67.735
9.691258,67.746
9.691267,67.748
9.692091,68.564
9.692122999999999,68.589
9.692159,68.618
9.69217,68.621
9.692188,67.781
9.692197,67.772
9.692215000000001,67.782
9.692225,67.785
9.692242,67.794
9.693233,68.778
9.693263,68.801
9.693280000000001,68.811
9.693304,68.827
9.693314,67.977
9.693331,67.981
9.693341,67.983
9.693359000000001,67.994
9.693368,67.996
9.693385000000001,68.006
9.694813,69.427
9.694844,69.45
9.694861999999999,69.461
9.694891,68.624
9.694902,68.622
9.69492,68.632
9.694929,68.634
9.694946,68.643
9.694955,68.645
9.695099,68.782
9.695129000000001,68.805
9.695165999999999,68.834
9.695178,67.972
9.695197,67.978
9.695206,67.979
9.695225,67.991
9.695234000000001,67.993
9.695252,68.004
9.695261,68.005
9.696238,68.975
9.696262,68.992
9.696290000000001,68.15
9.696299999999999,68.145
9.696316999999999,68.154
9.696326,68.156
9.696343,68.166
9.696352999999998,68.168
9.69637,68.178
9.697843,69.644
9.697873,69.667
9.697892,69.679
9.697923000000001,68.852
9.697934,68.849
9.697951999999999,68.859
9.697962,68.862
9.697979,68.872
9.697987999999999,68.874
9.698006,68.884
9.698805,69.676
9.698834999999999,69.699
9.698853999999999,68.849
9.698885,68.864
9.698896000000001,68.867
9.698914,68.877
9.698923,68.879
9.69894,68.889
9.698949,68.89
9.698966,68.9
9.699734000000001,69.661
9.699767,68.834
9.699785,68.839
9.699815000000001,68.861
9.699825,68.864
9.699843000000001,68.875
9.699852,68.877
9.69987,68.887
9.699879999999999,68.89
9.700662,69.665
9.700683000000001,68.809
9.700714,68.826
9.700728999999999,68.833
9.700749,68.846
9.700759,68.849
9.700777,68.86
9.700786,68.861
9.700803,68.871
9.700813,68.874
9.701630999999999,68.837
9.701661,68.648
9.701696,68.671
9.701708,68.675
9.701726,68.686
9.701736,68.689
9.701753,68.699
9.701762,68.7
9.701780000000001,68.711
9.702541,69.464
9.70261,68.661
9.702622999999999,68.66
9.702647,68.676
9.702656999999999,68.679
9.702673,68.687
9.702683,68.69
9.702701,68.701
9.70271,68.703
9.702727999999999,68.713
9.703462,68.579
9.70349,68.59
9.703501000000001,68.593
9.703524999999999,68.61
9.703535,68.613
9.703553,68.624
9.703562,68.625
9.70358,68.636
9.70359,68.638
9.704361,68.547
9.704381999999999,68.554
9.704405000000001,68.569
9.704415000000001,68.572
9.704432,68.581
9.704443,68.585
9.704474,68.609
9.70449,68.618
9.704519,68.639
9.704536000000001,67.786
9.705495999999998,68.733
9.705523999999999,68.753
9.705551,68.773
9.705562,68.772
9.705579,68.781
9.705589,68.783
9.705607,68.794
9.705618000000001,68.798
9.705647,67.95
9.706477999999999,68.768
9.706506,68.788
9.706517,68.792
9.706541,68.809
9.706551,68.811
9.706569,68.822
9.706578,68.824
9.706596,68.834
9.706605999999999,68.837
9.706636,68.022
9.707413,68.785
9.70744,68.804
9.707452,68.809
9.707475,68.825
9.707486000000001,68.829
9.707503,68.838
9.707513,68.841
9.707531000000001,68.852
9.707540000000002,67.994
9.707559999999999,68.001
9.708354,68.787
9.708383,68.809
9.708394,68.813
9.708419,68.831
9.70843,68.835
9.708449,68.846
9.708458,68.848
9.708476000000001,67.996
9.708486,67.989
9.709284,68.778
9.709311,68.798
9.709337,68.817
9.709348,68.82
9.709365,68.83
9.709375,68.833
9.709393,68.844
9.709402,67.983
9.709427999999999,67.993
9.709442999999998,68.0
9.710218999999999,68.768
9.710246,68.788
9.710272000000002,68.807
9.710282,68.809
9.7103,68.82
9.710308999999999,68.822
9.710327,67.988
9.710336999999999,67.759
9.710366,67.761
9.711148,68.516
9.711169,68.516
9.711179,68.508
9.711199,68.51
9.711209,68.503
9.711226,68.51
9.711235,68.511
9.711253000000001,67.757
9.711262000000001,67.748
9.711289,67.767
9.712092,68.563
9.712114,68.577
9.712124,68.58
9.712146,68.595
9.712156,68.597
9.712173,68.607
9.712182,67.756
9.712200000000001,67.759
9.712209000000001,67.76
9.713215,68.759
9.713242000000001,68.778
9.713268,68.797
9.713278,68.8
9.713296,68.811
9.713306000000001,68.814
9.713324,67.968
9.713336,67.968
9.713368000000001,67.992
9.713385,68.001
9.714161,68.77
9.714188,68.79
9.714214,68.809
9.714224,68.811
9.714242,68.822
9.714251,67.953
9.714269,67.957
9.714279000000001,67.959
9.714300999999999,67.973
9.715118,68.783
9.715145,68.802
9.715156,68.806
9.71518,68.823
9.71519,68.826
9.715207,67.978
9.715217,67.973
9.715235,67.983
9.715244,67.985
9.715264999999999,67.999
9.716249,68.975
9.716277,68.996
9.716289000000002,69.001
9.716314,69.018
9.716324,69.021
9.716342000000001,68.18
9.716352,68.174
9.716370000000001,68.184
9.71638,68.187
9.716409,68.209
9.717876,69.668
9.717904,69.689
9.717915000000001,69.693
9.717939,69.709
9.717949,68.855
9.717968,68.86
9.717977000000001,68.861
9.717995,68.872
9.718005,68.874
9.718806,69.668
9.718832,69.687
9.718842,69.689
9.71885,69.69
9.718873,68.849
9.718898999999999,68.86
9.718924000000001,68.877
9.718938,68.884
9.71896,68.899
9.718973,68.904
9.719928,69.852
9.719947,69.864
9.719968000000001,69.878
9.719983000000001,69.019
9.719992,69.013
9.72,69.013
9.720018,69.023
9.720046,69.044
9.720075000000001,69.066
9.720880999999999,69.864
9.720896,69.872
9.720905,69.874
9.720915000000002,69.029
9.720934,68.83
9.720958000000001,68.84
9.720972,68.846
9.720992,68.859
9.721005,68.864
9.721025,68.877
9.721777,69.621
9.721794,69.631
9.721804,69.634
9.721824,68.783
9.721839,68.781
9.721859,68.792
9.721873,68.799
9.721893,68.812
9.721906,68.817
9.722788000000001,69.692
9.722805000000001,69.701
9.722825,69.714
9.722839,68.869
9.722868,68.881
9.722883,68.888
9.722906,68.903
9.72292,68.91
9.722940000000001,68.923
9.722959999999999,68.936
9.723683999999999,69.652
9.723698,69.659
9.723719,68.819
9.723734,68.819
9.723763000000002,68.84
9.723778,68.848
9.723799000000001,68.862
9.723813,68.869
9.723833,68.882
9.724592000000001,69.634
9.724608,69.642
9.724618,68.776
9.724638,68.779
9.724653,68.786
9.724682000000001,68.808
9.724697,68.815
9.724717,68.828
9.72473,68.833
9.72475,68.846
9.725526,69.615
9.725541,68.771
9.72555,68.766
9.72557,68.778
9.725584999999999,68.786
9.725615,68.808
9.725629000000001,68.815
9.725648999999999,68.828
9.725663,68.835
9.725682,68.846
9.72644,69.597
9.726454,68.715
9.726464,68.711
9.726485,68.724
9.726499,68.73
9.726528,68.752
9.726542,68.759
9.726562,68.772
9.726575,68.777
9.727381,69.576
9.727395,68.744
9.727416999999999,68.75
9.727431000000001,68.756
9.727461,68.779
9.727475,68.785
9.727495000000001,68.798
9.727508,68.804
9.727528,68.816
9.727540999999999,68.822
9.728295,68.728
9.728311,68.729
9.728332,68.743
9.728347,68.75
9.728376,68.772
9.72839,68.779
9.72841,68.785
9.728424,68.79
9.728442999999999,68.802
9.72941,68.901
9.729424999999999,68.9
9.729434,68.901
9.729454,68.914
9.729469,68.921
9.729498,68.943
9.729512000000001,68.95
9.729531999999999,68.962
9.729545,68.968
9.729565000000001,68.138
9.730394,68.742
9.730407999999999,68.74
9.730418,68.739
9.730438,68.75
9.730452,68.741
9.730481,68.745
9.730495000000001,68.74
9.730514999999999,68.743
9.730528,68.739
9.731316000000001,68.732
9.73133,68.73
9.731351,68.743
9.731366,68.75
9.731396,68.773
9.73141,68.78
9.73143,68.792
9.731442999999999,68.798
9.731463,68.811
9.731476,67.959
9.732256999999999,68.724
9.732274,68.733
9.732295,68.747
9.732308999999999,68.754
9.732338,68.776
9.732352,68.783
9.732372,68.795
9.732386,68.802
9.732405,67.958
9.73317,68.708
9.733188,68.718
9.733197,68.719
9.733218,68.733
9.733232,68.739
9.73326,68.76
9.733274999999999,68.767
9.733295,68.779
9.733308999999998,67.923
9.733329,67.928
9.734119,68.71
9.734135,68.719
9.734144,68.72
9.734164,68.733
9.734178,68.74
9.73421,68.764
9.734226000000001,68.773
9.734245999999999,67.928
9.73426,67.928
9.73428,67.94
9.735091,68.743
9.735106,68.751
9.735115,68.752
9.735135,68.764
9.735149999999999,68.772
9.735179,68.793
9.735192999999999,68.8
9.735211999999999,67.963
9.735226,67.962
9.73622,68.948
9.736235,68.956
9.736257,68.97
9.736272000000001,68.978
9.736301,69.0
9.736315000000001,69.006
9.736334999999999,69.019
9.736348,68.165
9.736368,68.17
9.736381,68.175
9.737817999999999,69.604
9.737833,69.612
9.737855,69.626
9.737869,69.633
9.737889,69.646
9.737903000000001,69.652
9.737923,68.81
9.737936,68.809
9.737956,68.82
9.738084,68.941
9.738098,68.948
9.738108,68.95
9.738128000000001,68.963
9.738143,68.971
9.738172,68.992
9.738187,68.135
9.738207000000001,68.141
9.738221,68.147
9.738241,68.16
9.739214,69.126
9.739229,69.133
9.739239,69.136
9.739258,69.148
9.739272999999999,69.155
9.739301,68.317
9.739316,68.318
9.739336,68.33
9.739349,68.336
9.740846,69.825
9.740862,69.834
9.740885,69.85
9.740898999999999,69.856
9.740919,69.868
9.740933,69.875
9.740953,69.036
9.740966,69.033
9.740992,69.051
9.741005,69.056
9.741829,69.873
9.741847,69.878
9.741869000000001,69.892
9.741884,69.899
9.741904,69.911
9.741918,69.07
9.741937,69.074
9.741950999999998,69.08
9.741969999999998,69.092
9.742721,69.835
9.742758,69.864
9.742814000000001,69.913
9.742852000000001,69.942
9.742866,69.948
9.742875,69.098
9.742893,69.103
9.742911,69.113
9.74292,69.114
9.742937,69.124
9.743642,69.822
9.743658,69.83
9.743667,69.832
9.743675999999999,69.834
9.743694999999999,68.981
9.743712,68.986
9.743720999999999,68.987
9.743739,68.998
9.743748,69.0
9.743757,69.001
9.744558000000001,69.795
9.74457,69.8
9.744579,69.801
9.744587,68.951
9.744605,68.747
9.744622,68.752
9.744631,68.752
9.744639999999999,68.754
9.744656,68.762
9.745492,69.591
9.745505,69.596
9.745513,69.596
9.745531000000001,69.606
9.745549,68.757
9.745558,68.753
9.745576,68.763
9.745586,68.765
9.745610000000001,68.782
9.74562,68.784
9.746422,69.579
9.746436,69.585
9.746454,69.596
9.746464,68.741
9.746481,68.745
9.746491,68.747
9.746509,68.758
9.746518,68.759
9.746536,68.77
9.747335999999999,69.562
9.747349,69.568
9.747359000000001,69.571
9.747378000000001,68.712
9.747387,68.705
9.747405,68.715
9.747415,68.718
9.747432,68.727
9.747442,68.73
9.74745,68.73
9.748444,69.716
9.748459,69.724
9.748468999999998,68.859
9.748493,68.857
9.748502,68.857
9.748519,68.867
9.748529000000001,68.869
9.748546000000001,68.878
9.748555,68.879
9.74943,69.747
9.749443999999999,69.754
9.749463,68.915
9.749473,68.901
9.74949,68.909
9.749499,68.911
9.749516999999999,68.921
9.749526,68.923
9.749543,68.932
9.749553,68.935
9.750361000000002,69.736
9.750373999999999,69.741
9.750393,68.931
9.750403,68.922
9.750418999999999,68.929
9.750429,68.931
9.750446,68.94
9.750455,68.942
9.750473,68.953
9.750482,68.954
9.751296,69.761
9.751308000000002,68.875
9.751327,68.842
9.751337,68.84
9.751354,68.85
9.751363,68.851
9.751380999999999,68.861
9.751389999999999,68.863
9.751406999999999,68.872
9.752265999999999,69.724
9.752287,68.956
9.752296,68.946
9.752317,68.959
9.752327,68.961
9.752334999999999,68.962
9.752343000000002,68.963
9.752360000000001,68.972
9.752378,68.983
9.752395,68.992
9.753195,68.926
9.753223,68.935
9.753234,68.938
9.753258,68.954
9.753269,68.958
9.753286,68.968
9.753296,68.97
9.753314,68.981
9.753323,68.983
9.754125,68.939
9.754152,68.76
9.754179,68.774
9.754190000000001,68.777
9.754207000000001,68.787
9.754217,68.789
9.754234,68.799
9.754244,68.801
9.754261,68.81
9.754271000000001,68.8
9.755255,68.904
9.755282999999999,68.908
9.755308999999999,68.925
9.755319,68.927
9.755336999999999,68.937
9.755346,68.939
9.755364,68.95
9.755374,68.952
9.755391,68.962
9.756894,69.619
9.756922000000001,69.629
9.756934,69.632
9.756959,69.65
9.756969,69.652
9.756986999999999,69.663
9.756996,69.665
9.757013,69.674
9.757022000000001,69.676
9.757040000000002,68.84
9.757155000000001,68.936
9.757183000000001,68.956
9.757195,68.96
9.757219,68.977
9.757228999999999,68.98
9.757247,68.99
9.757257,68.993
9.757273999999999,69.003
9.757284,68.14
9.758071,68.909
9.758085,68.914
9.758104999999999,68.926
9.758115,68.929
9.758130999999999,68.937
9.758141,68.94
9.758168,68.96
9.758177,68.962
9.758194999999999,68.122
9.758204,68.107
9.759218,69.112
9.759245,69.131
9.759272000000001,69.15
9.759281999999999,69.153
9.759300999999999,69.165
9.759311,69.167
9.759329,69.178
9.759339,69.181
9.759357,68.353
9.759367000000001,68.345
9.760845,69.814
9.760871999999999,69.834
9.760898,69.852
9.760909,69.856
9.760926999999999,69.866
9.760936,69.867
9.760954,69.878
9.760963,69.031
9.76098,69.03
9.761762000000001,69.803
9.761789,69.823
9.7618,69.827
9.761864,69.882
9.761891,69.901
9.761906000000002,69.907
9.761914,69.907
9.761935,69.075
9.761954,69.077
9.761972,69.087
9.762943,70.05
9.762973,70.071
9.762986000000001,70.075
9.763009,70.09
9.763020000000001,70.093
9.763038,70.102
9.763047,69.244
9.763066,69.244
9.763076,69.246
9.763093999999999,69.256
9.763104,69.258
9.763122,69.269
9.763131,69.271
9.763149,69.281
9.763157999999999,69.283
9.763176,68.471
9.763185,68.245
9.763202,68.247
9.763212,68.248
9.764213999999999,69.243
9.764226,69.247
9.764244000000001,69.257
9.764254000000001,69.257
9.764272,69.268
9.764281,69.269
9.764298,68.421
9.764308000000002,68.412
9.764325000000001,68.42
9.7657,69.788
9.765711,69.79
9.765721,69.792
9.765739,69.802
9.765749,69.804
9.765767,69.813
9.765776,68.968
9.765793,68.967
9.765801999999999,68.967
9.765818999999999,68.977
9.766658999999999,69.809
9.766687,69.83
9.766698,69.834
9.766722,69.851
9.766733,69.854
9.76675,69.028
9.766759,69.021
9.766777,69.03
9.766786,69.032
9.767592,69.831
9.767647,69.878
9.76766,69.884
9.76767,69.887
9.767689,69.898
9.767698000000001,69.019
9.767716,69.019
9.767726,69.02
9.767743000000001,69.029
9.767752,69.031
9.768529000000001,69.8
9.768555000000001,69.819
9.768582,69.838
9.768592,69.841
9.768611,69.006
9.768621,68.992
9.768638999999999,68.999
9.768647999999999,69.0
9.768666,69.011
9.768675,69.013
9.769293,69.624
9.76932,69.643
9.769347,69.663
9.769357,69.665
9.769375,68.831
9.769385,68.817
9.769403,68.825
9.769413,68.828
9.76943,68.837
9.770422,69.821
9.770437,69.829
9.770446,69.83
9.770465,69.842
9.770475000000001,69.013
9.770492,68.971
9.770502,68.939
9.770519,68.948
9.770529,68.95
9.770547,68.961
9.771844999999999,70.251
9.771861000000001,70.26
9.771870000000002,70.262
9.771937,69.544
9.771968999999999,69.558
9.771996999999999,69.577
9.772008,69.581
9.772024,69.589
9.772034,69.592
9.77209,69.64
9.772105999999999,69.649
9.772126,69.662
9.772136,68.803
9.772153,68.803
9.772163,68.804
9.77218,68.814
9.772189000000001,68.815
9.772207,68.826
9.772216,68.827
9.773209000000001,69.813
9.773227,69.824
9.773249,68.998
9.77326,68.792
9.773276,68.788
9.773286,68.782
9.773304,68.767
9.773313,68.743
9.773331,68.73
9.774722,70.102
9.77475,70.112
9.774761,70.106
9.774785,69.369
9.774795,69.355
9.774803,69.354
9.774811,69.355
9.77483,69.366
9.774847,69.376
9.774863,69.385
9.775756,70.27
9.775784,70.286
9.775795,69.457
9.77582,69.467
9.775831,69.469
9.775839,69.47
9.775847,69.471
9.775864,69.48
9.775881,69.49
9.776731,70.332
9.776758,70.352
9.776784,69.516
9.776795,69.511
9.776813,69.52
9.77683,69.529
9.776849,69.541
9.776859,69.543
9.776868,69.539
9.776885,69.548
9.777717,70.373
9.777744,69.536
9.777754999999999,69.529
9.777779,69.545
9.777798,69.556
9.777808,69.559
9.777825,69.568
9.777835,69.57
9.777852999999999,69.581
9.777863,69.583
9.778537,69.399
9.778552,69.396
9.778572,69.408
9.778582,69.41
9.778591,69.412
9.778599,69.412
9.778617,69.423
9.778634,69.432
9.778652,69.443
9.779538,70.321
9.779553,69.485
9.779563,69.477
9.779582,69.488
9.779592000000001,69.491
9.779609,69.5
9.779628,69.512
9.779651,69.527
9.779661,69.53
9.779678,69.54
9.780536,69.537
9.780550999999999,69.535
9.780558999999998,69.535
9.780578,69.546
9.780586999999999,69.548
9.780595,69.548
9.780603999999999,69.55
9.780622,69.561
9.78064,69.571
9.781514999999999,69.589
9.78153,69.585
9.781549,69.596
9.781558,69.597
9.781576,69.608
9.781585999999999,69.61
9.781602999999999,69.62
9.781611999999999,69.621
9.781629,69.631
9.781638000000001,68.773
9.782359,69.477
9.782378000000001,69.488
9.782399,69.501
9.782409,69.504
9.782426,69.513
9.782436,69.516
9.782453,69.526
9.782463,69.527
9.78248,68.694
9.783343,69.338
9.783361999999999,69.341
9.783372,69.343
9.783392,69.356
9.783403,69.359
9.78342,69.369
9.783429,69.37
9.783446,69.38
9.783455,69.382
9.783474,68.534
9.784360000000001,69.403
9.784379999999999,69.414
9.78439,69.417
9.784412,69.432
9.784422000000001,69.434
9.78443,69.435
9.784438,69.436
9.784456,69.446
9.784482,68.609
9.785359,69.468
9.785386,69.486
9.785396,69.488
9.785421,69.506
9.785440000000001,69.518
9.78545,69.521
9.785468000000002,69.531
9.785478,69.534
9.785495999999998,68.695
9.785506,68.689
9.786196,69.37
9.786223,69.39
9.78625,69.409
9.786261,69.413
9.786280000000001,69.425
9.786289,69.426
9.786307,69.436
9.786316000000001,68.589
9.786334,68.591
9.786344,68.593
9.787194,69.435
9.787220999999999,69.455
9.787231,69.458
9.787255,69.475
9.787272999999999,69.485
9.787282999999999,69.488
9.7873,68.644
9.78731,68.443
9.787327999999999,68.444
9.788191999999999,69.299
9.788219999999999,69.32
9.788231,69.323
9.788255999999999,69.34
9.788267,69.344
9.788285,69.355
9.788294,69.357
9.788312,68.509
9.788321,68.499
9.788339,68.508
9.789155000000001,69.316
9.789182,69.336
9.789193,69.339
9.789218,69.357
9.789228,69.359
9.789245999999999,69.37
9.789256,68.511
9.789273,68.51
9.789283,68.511
9.790286,69.507
9.790301,69.515
9.79031,69.516
9.790329,69.527
9.790346,69.537
9.790353999999999,69.538
9.790372999999999,68.71
9.790382,68.699
9.790389999999999,68.698
9.790398,68.699
9.791082000000001,69.375
9.791097,69.383
9.791118,69.396
9.791128,69.399
9.791136,69.399
9.791144000000001,68.539
9.791162,68.541
9.79118,68.525
9.791197,68.523
9.792212,69.502
9.79224,69.514
9.792251,69.516
9.792276,69.534
9.792286,69.536
9.792304,68.752
9.792313,68.736
9.792331,68.745
9.792341,68.747
9.792359000000001,68.758
9.793790999999999,70.182
9.793819,70.197
9.793829,70.197
9.793854,70.215
9.793865,70.218
9.793873,69.399
9.793880999999999,69.388
9.79389,69.389
9.793908,69.399
9.794813,70.297
9.79484,70.316
9.79485,70.319
9.794874,70.336
9.794899,70.354
9.794908,69.503
9.794926,69.503
9.794936,69.499
9.794953,69.507
9.794962,69.509
9.795814,70.354
9.795842,70.374
9.795852,70.377
9.795877,70.395
9.795897,69.563
9.795906,69.554
9.795914,69.553
9.795932,69.564
9.795949,69.574
9.795958,69.575
9.796767,70.376
9.796795,70.397
9.796821,70.415
9.796831000000001,69.557
9.79684,69.548
9.796848,69.548
9.796865,69.557
9.796883,69.568
9.796901,69.578
9.797608,70.278
9.797635,70.298
9.797646,70.301
9.79767,69.48
9.79768,69.283
9.797699,69.276
9.797708,69.266
9.797726,69.266
9.797736,69.257
9.797753,69.255
9.798605,70.097
9.798632,70.117
9.798644,70.12
9.798668,69.313
9.798678,69.299
9.798697,69.309
9.798707,69.311
9.798725000000001,69.322
9.798734,69.323
9.799593999999999,70.176
9.799609,70.184
9.799642,70.209
9.799654,69.375
9.799672000000001,69.371
9.799681,69.371
9.799699,69.382
9.799709,69.384
9.799726,69.394
9.799735,69.395
9.800602999999999,70.256
9.800617,70.263
9.800637,69.435
9.800647000000001,69.429
9.800664000000001,69.438
9.800674,69.441
9.800691,69.451
9.800700999999998,69.453
9.800718000000002,69.463
9.801433999999999,70.171
9.801449,70.179
9.801458,69.315
9.801477,69.316
9.801487,69.318
9.801504000000001,69.327
9.801513000000002,69.329
9.801530000000001,69.338
9.801540000000001,69.341
9.801557,69.35
9.802419,70.205
9.802437,69.365
9.802447,69.358
9.802468000000001,69.371
9.802477999999999,69.373
9.802495,69.383
9.802504,69.384
9.802522000000002,69.395
9.802531,69.397
9.803415999999999,70.275
9.803443,70.294
9.803469999999999,69.469
9.80348,69.464
9.803488999999999,69.465
9.803505,69.473
9.803522000000001,69.483
9.803531999999999,69.486
9.803549,69.495
9.803559,69.498
9.804397999999999,70.33
9.804426,69.495
9.804452999999999,69.507
9.804464,69.51
9.804483,69.521
9.804492,69.521
9.804511,69.533
9.80452,69.533
9.804538,69.543
9.804548,69.545
9.805256,69.394
9.805282,69.404
9.805309,69.423
9.805318999999999,69.425
9.805337999999999,69.435
9.805347,69.435
9.805365,69.445
9.805375,69.447
9.805393,69.457
9.806254000000001,69.453
9.806281,69.465
9.806292,69.468
9.806317,69.486
9.806327,69.489
9.806344999999999,69.499
9.806355,69.502
9.806372999999999,69.513
9.806383,69.515
9.806401,68.683
9.807243,69.304
9.807271,69.318
9.807281999999999,69.32
9.807306,69.337
9.807317,69.341
9.807334999999998,69.351
9.807343999999999,69.352
9.807362,69.362
9.807371,69.364
9.808209999999999,69.336
9.808236999999998,69.349
9.808264999999999,69.369
9.808275,69.371
9.808284,69.372
9.808290999999999,69.37
9.808299000000002,69.366
9.808318,69.373
9.808335999999999,69.383
9.808354,68.547
9.809092,69.269
9.809119,69.288
9.809129,69.291
9.809152,69.306
9.809171000000001,69.318
9.809181,69.321
9.809199000000001,69.331
9.809208,69.333
9.809226,68.492
9.81009,69.342
9.810105,69.348
9.810114,69.35
9.810132,69.361
9.810141999999999,69.363
9.81015,69.364
9.810158,69.365
9.810176,69.375
9.810193,68.512
9.810210999999999,68.456
9.811228,69.448
9.811244,69.452
9.811253,69.453
9.811273,69.465
9.811281999999999,69.467
9.811290000000001,69.468
9.811298,69.469
9.811306,68.7
9.811323,68.701
9.812043,69.413
9.812059,69.421
9.812088,69.443
9.812098,69.446
9.812116,69.456
9.812125,69.451
9.812189,69.507
9.812204,69.515
9.812228999999999,68.692
9.812239,68.685
9.813316,69.753
9.813342,69.772
9.813369,69.791
9.813379999999999,69.795
9.813398,69.805
9.813407999999999,69.808
9.813426,69.819
9.813436,68.976
9.813452999999999,68.969
9.813463,68.969
9.814815000000001,70.314
9.81483,70.321
9.81485,70.334
9.814861,70.338
9.814869,70.338
9.814887,70.349
9.814904,69.519
9.814913,69.512
9.81493,69.521
9.81586,70.444
9.815887,70.463
9.815897999999999,70.467
9.815907,70.469
9.81593,70.485
9.815948,70.496
9.815958,69.637
9.815977,69.642
9.815986,69.643
9.816004000000001,69.654
9.816654,70.297
9.816681,70.317
9.816692,70.32
9.816716,70.337
9.816726000000001,70.34
9.816745000000001,69.507
9.816754000000001,69.298
9.816772,69.276
9.816781,69.263
9.817645,70.109
9.817672,70.118
9.817697,70.125
9.817708,70.127
9.817726,70.137
9.817735,70.138
9.817753,69.36
9.817763000000001,69.354
9.81778,69.363
9.81779,69.366
9.818637,70.206
9.818664,70.225
9.81869,70.244
9.818700000000002,70.247
9.818719,70.256
9.818727999999998,69.4
9.818747,69.402
9.818755999999999,69.403
9.818774,69.413
9.819625,70.257
9.819646,70.271
9.819657,70.275
9.819678,70.288
9.819688,70.29
9.819696,69.441
9.819704,69.432
9.81972,69.44
9.819737,69.45
9.819754999999999,69.46
9.820454,70.152
9.820469,70.16
9.820477,70.16
9.820497,70.173
9.820506,69.312
9.820514,69.304
9.820522,69.304
9.820539,69.313
9.820556,69.323
9.821461,70.221
9.821475,70.227
9.821496,70.241
9.821506,70.244
9.821522000000002,69.394
9.821531,69.385
9.821549000000001,69.395
9.821558999999999,69.397
9.821575999999999,69.407
9.821586,69.409
9.822460999999999,70.277
