date_time,link_quality
2019-08-22 17:00:01+00:00,93.7695652173913
2019-08-22 19:00:01+00:00,96.32894736842105
2019-08-22 21:00:01+00:00,96.01287553648069
2019-08-22 23:00:02+00:00,97.20524017467248
2019-08-23 01:00:02+00:00,96.79039301310044
2019-08-23 03:00:02+00:00,96.61904761904762
2019-08-23 05:00:02+00:00,96.41048034934498
2019-08-23 07:00:02+00:00,94.94117647058823
2019-08-23 09:00:02+00:00,92.6470588235294
2019-08-23 11:00:02+00:00,92.51351351351352
2019-08-23 13:00:02+00:00,90.50877192982456
2019-08-23 15:00:02+00:00,92.26511627906977
2019-08-23 17:00:02+00:00,93.80660377358491
2019-08-23 19:00:02+00:00,96.3519313304721
2019-08-23 21:00:02+00:00,96.18614718614718
2019-08-24 01:00:02+00:00,95.80257510729614
2019-08-24 03:00:02+00:00,96.01287553648069
2019-08-24 05:00:02+00:00,95.71244635193133
2019-08-24 07:00:02+00:00,95.31063829787234
2019-08-24 09:00:02+00:00,95.29310344827586
2019-08-24 11:00:02+00:00,95.72173913043478
2019-08-24 13:00:02+00:00,95.30869565217391
2019-08-24 15:00:02+00:00,95.38864628820961
2019-08-24 17:00:02+00:00,95.18061674008811
2019-08-24 19:00:02+00:00,95.08225108225108
2019-08-24 21:00:02+00:00,95.94468085106384
2019-08-24 23:00:02+00:00,95.57021276595745
2019-08-25 01:00:02+00:00,95.44491525423729
2019-08-25 03:00:02+00:00,95.45762711864407
2019-08-25 05:00:02+00:00,95.67796610169492
2019-08-25 07:00:02+00:00,95.84649122807018
2019-08-25 09:00:02+00:00,95.81896551724138
2019-08-25 11:00:02+00:00,95.92608695652174
2019-08-25 13:00:02+00:00,95.97368421052632
2019-08-25 15:00:02+00:00,95.91025641025641
2019-08-25 17:00:02+00:00,95.22175732217573
2019-08-25 19:00:02+00:00,96.1923076923077
2019-08-25 21:00:02+00:00,95.98260869565217
2019-08-25 23:00:01+00:00,95.67241379310344
2019-08-26 01:00:01+00:00,95.76724137931035
2019-08-26 03:00:01+00:00,95.62931034482759
2019-08-26 05:00:01+00:00,95.81165919282512
2019-08-26 07:00:01+00:00,94.35087719298245
2019-08-26 09:00:01+00:00,91.63392857142857
2019-08-26 11:00:01+00:00,92.11415525114155
2019-08-26 13:00:01+00:00,90.5607476635514
2019-08-26 15:00:01+00:00,91.94666666666667
2019-08-26 17:00:01+00:00,93.04545454545455
2019-08-26 19:00:01+00:00,94.51555555555555
2019-08-26 21:00:01+00:00,94.96929824561404
2019-08-27 01:00:01+00:00,94.52380952380952
2019-08-27 03:00:01+00:00,94.62882096069869
2019-08-27 05:00:01+00:00,94.01310043668123
2019-08-27 07:00:01+00:00,91.71739130434783
2019-08-27 09:00:01+00:00,92.00934579439253
2019-08-27 11:00:01+00:00,90.29955947136564
2019-08-27 13:00:01+00:00,90.85436893203884
2019-08-27 17:00:01+00:00,93.76190476190476
2019-08-27 19:00:01+00:00,93.50222222222222
2019-08-27 21:00:01+00:00,93.92825112107623
2019-08-28 01:00:01+00:00,94.29017857142857
2019-08-28 03:00:01+00:00,94.46636771300449
2019-08-28 05:00:01+00:00,94.10280373831776
2019-08-28 07:00:01+00:00,93.43111111111111
2019-08-28 09:00:01+00:00,90.49779735682819
2019-08-28 13:00:01+00:00,90.30733944954129
2019-08-28 15:00:01+00:00,91.1355140186916
2019-08-28 17:00:01+00:00,93.02631578947368
2019-08-28 19:00:01+00:00,94.11111111111111
