datetime,cc,run,runtime,throughput_test,throughput_value,delay_test,delay_value
2019-08-21T17:06:02:+0200,vegas,9,30,True,108.44392258064518,True,70.533
2019-08-21T17:06:02:+0200,vegas,10,30,True,84.58268283870969,True,47.269
2019-08-20T15:34:33:+0200,vegas,1,30,True,108.46382141935483,True,72.169
2019-08-20T15:34:33:+0200,vegas,2,30,True,86.11595045161292,True,47.193000000000005
2019-08-20T15:34:33:+0200,vegas,3,30,True,86.29246658064514,True,47.193000000000005
2019-08-20T15:34:33:+0200,vegas,4,30,True,85.07388593548386,True,47.185
2019-08-20T15:34:33:+0200,vegas,5,30,True,108.53305806451615,True,73.47
2019-08-20T15:34:33:+0200,vegas,6,30,True,84.72201496774193,True,47.18600000000001
2019-08-20T15:34:33:+0200,vegas,7,30,True,108.43943432258067,True,70.718
2019-08-20T15:34:33:+0200,vegas,8,30,True,108.49517625806453,True,73.656
2019-08-20T15:34:33:+0200,vegas,9,30,True,86.7693698064516,True,47.233999999999995
2019-08-20T15:34:33:+0200,vegas,10,30,True,108.35195045161292,True,70.888
2019-08-21T12:14:13:+0200,vegas,1,30,True,89.7469181935484,True,47.446999999999996
2019-08-21T12:14:13:+0200,vegas,2,30,True,108.4948304516129,True,74.418
2019-08-21T12:14:13:+0200,vegas,3,30,True,82.15134658064514,True,47.211999999999996
2019-08-21T12:14:13:+0200,vegas,4,30,True,78.80485367741936,True,47.086000000000006
2019-08-21T12:14:13:+0200,vegas,5,30,True,108.43945703225803,True,72.296
2019-08-21T12:14:13:+0200,vegas,6,30,True,87.24511174193549,True,47.233999999999995
2019-08-21T12:14:13:+0200,vegas,7,30,True,108.48784412903225,True,72.307
2019-08-21T12:14:13:+0200,vegas,8,30,True,55.16949883870968,True,46.842
2019-08-21T12:14:13:+0200,vegas,9,30,True,108.49672464516128,True,73.58800000000001
2019-08-21T12:14:13:+0200,vegas,10,30,True,81.801024,True,47.184
2019-08-22T07:59:10:+0200,vegas,1,30,True,87.69685367741937,True,47.25
2019-08-22T07:59:10:+0200,vegas,2,30,True,85.954144,True,47.177
2019-08-22T07:59:10:+0200,vegas,3,30,True,84.56717625806453,True,47.153
2019-08-22T07:59:10:+0200,vegas,4,30,True,108.47620851612902,True,74.319
2019-08-22T07:59:10:+0200,vegas,5,30,True,108.48075974193547,True,72.957
2019-08-22T07:59:10:+0200,vegas,6,30,True,108.48010219354838,True,72.771
2019-08-22T07:59:10:+0200,vegas,7,30,True,108.43715303225807,True,72.541
2019-08-22T07:59:10:+0200,vegas,8,30,True,108.46575690322582,True,72.57300000000001
2019-08-22T07:59:10:+0200,vegas,9,30,True,108.4425310967742,True,72.05
2019-08-22T07:59:10:+0200,vegas,10,30,True,108.50126245161289,True,74.33
2019-08-22T10:18:28:+0200,vegas,1,30,True,37.09440206451613,True,46.803999999999995
2019-08-22T10:18:28:+0200,vegas,2,30,True,81.44412077419355,True,47.178000000000004
2019-08-22T10:18:28:+0200,vegas,3,30,True,38.220853677419356,True,46.813
2019-08-22T10:18:28:+0200,vegas,4,30,True,54.406144,True,46.833999999999996
2019-08-22T10:18:28:+0200,vegas,5,30,True,81.16695948387095,True,47.196999999999996
2019-08-22T10:18:28:+0200,vegas,6,30,True,108.51895638709678,True,75.80199999999999
2019-08-22T10:18:28:+0200,vegas,7,30,True,108.5229935483871,True,76.95100000000001
2019-08-22T10:18:28:+0200,vegas,8,30,True,108.44603767741935,True,72.404
2019-08-22T10:18:28:+0200,vegas,9,30,True,108.47392722580648,True,71.899
2019-08-22T10:18:28:+0200,vegas,10,30,True,86.10317625806454,True,47.18600000000001
2019-08-21T17:06:02:+0200,verus,1,30,True,70.91196077419355,True,92.242
2019-08-21T17:06:02:+0200,verus,2,30,True,66.05878090322581,True,92.50299999999999
2019-08-21T17:06:02:+0200,verus,3,30,True,65.22118400000001,True,92.18
2019-08-21T17:06:02:+0200,verus,4,30,True,69.68264619354836,True,91.911
2019-08-21T17:06:02:+0200,verus,5,30,True,57.206800516129036,True,92.916
2019-08-21T17:06:02:+0200,verus,6,30,True,68.86946012903226,True,91.835
2019-08-21T17:06:02:+0200,verus,7,30,True,67.78775483870967,True,91.796
2019-08-21T17:06:02:+0200,verus,8,30,True,68.88090270967741,True,92.44200000000001
2019-08-21T17:06:02:+0200,verus,9,30,True,67.4932990967742,True,92.008
2019-08-21T17:06:02:+0200,verus,10,30,True,68.65243251612904,True,91.823
2019-08-20T15:34:33:+0200,verus,1,30,True,66.65455793548387,True,91.822
2019-08-20T15:34:33:+0200,verus,2,30,True,65.1216335483871,True,92.199
2019-08-20T15:34:33:+0200,verus,3,30,True,64.87943225806451,True,92.594
2019-08-20T15:34:33:+0200,verus,4,30,True,68.98731870967742,True,91.992
2019-08-20T15:34:33:+0200,verus,5,30,True,67.50893729032258,True,91.84700000000001
2019-08-20T15:34:33:+0200,verus,6,30,True,72.98840774193549,True,92.162
2019-08-20T15:34:33:+0200,verus,7,30,True,68.56012903225806,True,91.84700000000001
2019-08-20T15:34:33:+0200,verus,8,30,True,67.44600309677419,True,92.022
2019-08-20T15:34:33:+0200,verus,9,30,True,68.5387695483871,True,91.965
2019-08-20T15:34:33:+0200,verus,10,30,True,68.14285625806451,True,91.86
2019-08-21T12:14:13:+0200,verus,1,30,True,62.60922425806452,True,92.76100000000001
2019-08-21T12:14:13:+0200,verus,2,30,True,69.2344784516129,True,92.242
2019-08-21T12:14:13:+0200,verus,3,30,True,67.26444748387097,True,92.08200000000001
2019-08-21T12:14:13:+0200,verus,4,30,True,66.67019612903225,True,91.91
2019-08-21T12:14:13:+0200,verus,5,30,True,63.411349161290325,True,92.85600000000001
2019-08-21T12:14:13:+0200,verus,6,30,True,62.458945032258065,True,92.45200000000001
2019-08-21T12:14:13:+0200,verus,7,30,True,70.59233135483872,True,91.87899999999999
2019-08-21T12:14:13:+0200,verus,8,30,True,65.85853574193548,True,92.245
2019-08-21T12:14:13:+0200,verus,9,30,True,66.85022606451612,True,92.124
2019-08-21T12:14:13:+0200,verus,10,30,True,65.48093058064516,True,92.26
2019-08-22T07:59:10:+0200,verus,1,30,True,67.6500624516129,True,91.785
2019-08-22T07:59:10:+0200,verus,2,30,True,65.87875096774194,True,92.741
2019-08-22T07:59:10:+0200,verus,3,30,True,68.06161393548388,True,92.749
2019-08-22T07:59:10:+0200,verus,4,30,True,67.7110895483871,True,91.794
2019-08-22T07:59:10:+0200,verus,5,30,True,69.18260541935484,True,92.051
2019-08-22T07:59:10:+0200,verus,6,30,True,68.39840722580647,True,92.225
2019-08-22T07:59:10:+0200,verus,7,30,True,71.83118141935483,True,91.84100000000001
2019-08-22T07:59:10:+0200,verus,8,30,True,63.80649961290323,True,92.48299999999999
2019-08-22T07:59:10:+0200,verus,9,30,True,64.37176309677419,True,92.81200000000001
2019-08-22T07:59:10:+0200,verus,10,30,True,68.34119432258065,True,91.90799999999999
2019-08-22T10:18:28:+0200,verus,1,30,True,69.44502193548387,True,92.197
2019-08-22T10:18:28:+0200,verus,2,30,True,68.43998193548387,True,91.816
2019-08-22T10:18:28:+0200,verus,3,30,True,61.66902554838709,True,92.993
2019-08-22T10:18:28:+0200,verus,4,30,True,68.22448,True,92.031
2019-08-22T10:18:28:+0200,verus,5,30,True,57.0569027096774,True,93.054
2019-08-22T10:18:28:+0200,verus,6,30,True,70.01715096774194,True,92.29299999999999
2019-08-22T10:18:28:+0200,verus,7,30,True,65.70139096774194,True,92.037
2019-08-22T10:18:28:+0200,verus,8,30,True,64.58154374193548,True,92.56200000000001
2019-08-22T10:18:28:+0200,verus,9,30,True,68.99609135483871,True,92.249
2019-08-22T10:18:28:+0200,verus,10,30,True,55.62658012903225,True,92.63
2019-08-21T17:06:02:+0200,vivace,1,30,True,98.47050012903227,True,47.681999999999995
2019-08-21T17:06:02:+0200,vivace,2,30,True,98.03182245161291,True,47.882
2019-08-21T17:06:02:+0200,vivace,3,30,True,97.91921754838708,True,47.687
2019-08-21T17:06:02:+0200,vivace,4,30,True,98.4797212903226,True,47.641999999999996
2019-08-21T17:06:02:+0200,vivace,5,30,True,98.16435406451613,True,47.393
2019-08-21T17:06:02:+0200,vivace,6,30,True,97.91701574193549,True,47.771
2019-08-21T17:06:02:+0200,vivace,7,30,True,98.13568929032257,True,48.04
2019-08-21T17:06:02:+0200,vivace,8,30,True,97.77805832258065,True,47.946999999999996
2019-08-21T17:06:02:+0200,vivace,9,30,True,97.8094668387097,True,47.713
2019-08-21T17:06:02:+0200,vivace,10,30,True,97.87331303225807,True,47.593999999999994
2019-08-20T15:34:33:+0200,vivace,1,30,True,98.22255277419355,True,47.724
2019-08-20T15:34:33:+0200,vivace,2,30,True,98.22595303225806,True,47.795
2019-08-20T15:34:33:+0200,vivace,3,30,True,97.79527638709678,True,47.831
2019-08-20T15:34:33:+0200,vivace,4,30,True,98.06892387096777,True,47.633
2019-08-20T15:34:33:+0200,vivace,5,30,True,98.31643561290325,True,47.781000000000006
2019-08-20T15:34:33:+0200,vivace,6,30,True,98.4756449032258,True,47.786
2019-08-20T15:34:33:+0200,vivace,7,30,True,98.49070658064517,True,47.56399999999999
2019-08-20T15:34:33:+0200,vivace,8,30,True,97.94177754838711,True,48.001000000000005
2019-08-20T15:34:33:+0200,vivace,9,30,True,98.46856051612905,True,47.812
2019-08-20T15:34:33:+0200,vivace,10,30,True,98.24849135483869,True,47.849
2019-08-21T12:14:13:+0200,vivace,1,30,True,98.16969393548389,True,47.681999999999995
2019-08-21T12:14:13:+0200,vivace,2,30,True,97.90635767741934,True,47.638000000000005
2019-08-21T12:14:13:+0200,vivace,3,30,True,98.50260851612903,True,47.79600000000001
2019-08-21T12:14:13:+0200,vivace,4,30,True,97.938464,True,47.838
2019-08-21T12:14:13:+0200,vivace,5,30,True,98.49037935483871,True,47.797
2019-08-21T12:14:13:+0200,vivace,6,30,True,98.31314374193549,True,47.644
2019-08-21T12:14:13:+0200,vivace,7,30,True,98.02013935483872,True,47.729
2019-08-21T12:14:13:+0200,vivace,8,30,True,97.99949729032258,True,47.578
2019-08-21T12:14:13:+0200,vivace,9,30,True,98.16537703225808,True,47.742
2019-08-21T12:14:13:+0200,vivace,10,30,False,,True,47.828
2019-08-22T07:59:10:+0200,vivace,1,30,True,97.78328774193548,True,47.93
2019-08-22T07:59:10:+0200,vivace,2,30,True,98.20308748387097,True,47.81399999999999
2019-08-22T07:59:10:+0200,vivace,3,30,True,97.79183277419354,True,47.505
2019-08-22T07:59:10:+0200,vivace,4,30,True,98.00743329032258,True,47.583999999999996
2019-08-22T07:59:10:+0200,vivace,5,30,True,98.23484696774194,True,47.873999999999995
2019-08-22T07:59:10:+0200,vivace,6,30,True,98.4925811612903,True,47.8
2019-08-22T07:59:10:+0200,vivace,7,30,True,98.5798369032258,True,47.905
2019-08-22T07:59:10:+0200,vivace,8,30,True,97.97286090322581,True,47.677
2019-08-22T07:59:10:+0200,vivace,9,30,True,97.98984051612902,True,47.626999999999995
2019-08-22T07:59:10:+0200,vivace,10,30,True,98.35994322580645,True,47.598
2019-08-22T10:18:28:+0200,vivace,1,30,True,97.96911174193549,True,47.574
2019-08-22T10:18:28:+0200,vivace,2,30,True,97.0729950967742,True,70.965
2019-08-22T10:18:28:+0200,vivace,3,30,True,98.23809341935484,True,47.82899999999999
2019-08-22T10:18:28:+0200,vivace,4,30,True,98.06563406451612,True,47.907
2019-08-22T10:18:28:+0200,vivace,5,30,True,98.39202993548388,True,47.494
2019-08-22T10:18:28:+0200,vivace,6,30,True,98.49550245161291,True,47.993
2019-08-22T10:18:28:+0200,vivace,7,30,True,97.75148490322579,True,47.479
2019-08-22T10:18:28:+0200,vivace,8,30,True,98.33664206451614,True,47.43600000000001
2019-08-22T10:18:28:+0200,vivace,9,30,True,97.95598967741937,True,47.681999999999995
2019-08-22T10:18:28:+0200,vivace,10,30,True,97.90740232258065,True,47.7
2019-08-21T17:06:02:+0200,webrtc,1,30,True,2.1000885970149255,True,47.097
2019-08-21T17:06:02:+0200,webrtc,2,30,True,2.1164437014925377,True,47.122
2019-08-21T17:06:02:+0200,webrtc,3,30,True,2.0823751641791044,True,47.156000000000006
2019-08-21T17:06:02:+0200,webrtc,4,30,True,2.108514149253731,True,47.138999999999996
2019-08-21T17:06:02:+0200,webrtc,5,30,True,2.105437611940298,True,47.175
2019-08-21T17:06:02:+0200,webrtc,6,30,True,2.1161461492537317,True,47.111000000000004
2019-08-21T17:06:02:+0200,webrtc,7,30,True,2.0999388656716413,True,47.157
2019-08-21T17:06:02:+0200,webrtc,8,30,True,2.084210388059702,True,47.108999999999995
2019-08-21T17:06:02:+0200,webrtc,9,30,True,2.102313552238806,True,47.093999999999994
2019-08-21T17:06:02:+0200,webrtc,10,30,True,2.1034228059701494,True,47.147
2019-08-20T15:34:33:+0200,webrtc,1,30,True,2.186873353846154,True,47.13
2019-08-20T15:34:33:+0200,webrtc,2,30,True,2.0852496470588235,True,47.07899999999999
2019-08-20T15:34:33:+0200,webrtc,3,30,True,2.081333882352941,True,47.125
2019-08-20T15:34:33:+0200,webrtc,4,30,True,2.1075238208955227,True,47.126000000000005
2019-08-20T15:34:33:+0200,webrtc,5,30,True,2.067182588235294,True,47.118
2019-08-20T15:34:33:+0200,webrtc,6,30,True,2.086559044776119,True,47.12
2019-08-20T15:34:33:+0200,webrtc,7,30,True,2.1091035223880596,True,47.09
2019-08-20T15:34:33:+0200,webrtc,8,30,True,2.123443343283582,True,47.12
2019-08-20T15:34:33:+0200,webrtc,9,30,True,2.1003402985074633,True,47.088
2019-08-20T15:34:33:+0200,webrtc,10,30,True,2.0877432941176473,True,47.08
2019-08-21T12:14:13:+0200,webrtc,1,30,True,2.097148656716418,True,47.091
2019-08-21T12:14:13:+0200,webrtc,2,30,True,2.110097194029851,True,47.157
2019-08-21T12:14:13:+0200,webrtc,3,30,True,2.108980059701493,True,47.146
2019-08-21T12:14:13:+0200,webrtc,4,30,True,2.1095608358208957,True,47.118
2019-08-21T12:14:13:+0200,webrtc,5,30,True,2.1129626268656714,True,47.126000000000005
2019-08-21T12:14:13:+0200,webrtc,6,30,True,2.105369074626865,True,47.146
2019-08-21T12:14:13:+0200,webrtc,7,30,True,2.1187937910447765,True,47.103
2019-08-21T12:14:13:+0200,webrtc,8,30,True,2.108742925373135,True,47.152
2019-08-21T12:14:13:+0200,webrtc,9,30,True,2.114836059701492,True,47.147
2019-08-21T12:14:13:+0200,webrtc,10,30,True,2.121905671641791,True,47.076
2019-08-22T07:59:10:+0200,webrtc,1,30,True,2.0944897910447757,True,47.163000000000004
2019-08-22T07:59:10:+0200,webrtc,2,30,True,2.115580417910448,True,47.175
2019-08-22T07:59:10:+0200,webrtc,3,30,True,2.1049191641791047,True,47.173
2019-08-22T07:59:10:+0200,webrtc,4,30,True,2.0969401791044775,True,47.136
2019-08-22T07:59:10:+0200,webrtc,5,30,True,2.1073872238805973,True,47.123000000000005
2019-08-22T07:59:10:+0200,webrtc,6,30,True,2.0866526567164176,True,47.143
2019-08-22T07:59:10:+0200,webrtc,7,30,True,2.0950199402985077,True,47.159
2019-08-22T07:59:10:+0200,webrtc,8,30,True,2.1083460298507464,True,47.107
2019-08-22T07:59:10:+0200,webrtc,9,30,True,2.100126567164179,True,47.193000000000005
2019-08-22T07:59:10:+0200,webrtc,10,30,True,2.0999596417910444,True,47.201
2019-08-22T10:18:28:+0200,webrtc,1,30,True,2.1148009552238802,True,47.128
2019-08-22T10:18:28:+0200,webrtc,2,30,True,2.098252895522388,True,47.153
2019-08-22T10:18:28:+0200,webrtc,3,30,True,2.105257313432836,True,47.153
2019-08-22T10:18:28:+0200,webrtc,4,30,True,2.121093970149254,True,47.155
2019-08-22T10:18:28:+0200,webrtc,5,30,True,2.103207164179105,True,47.165
2019-08-22T10:18:28:+0200,webrtc,6,30,True,2.1106586268656717,True,47.163999999999994
2019-08-22T10:18:28:+0200,webrtc,7,30,True,2.1057251343283587,True,47.224
2019-08-22T10:18:28:+0200,webrtc,8,30,True,2.1056308059701485,True,47.19
2019-08-22T10:18:28:+0200,webrtc,9,30,True,2.080743880597015,True,47.162
2019-08-22T10:18:28:+0200,webrtc,10,30,True,2.097946507462687,True,47.18600000000001
